辞書,文境界,書字形（＝表層形）,語彙素,語彙素読み,品詞,活用型,活用形,発音形出現形,仮名形出現形,語種,書字形(基本形),語形(基本形)
現代語,I,へ,へ,ヘ,助詞-格助詞,,,エ,ヘ,和,へ,ヘ
現代語,I,帰っ,返る,カエル,動詞-一般,五段-ラ行,連用形-促音便,カエッ,カエッ,和,帰る,カエル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,神々,神々,カミガミ,名詞-普通名詞-一般,,,カミガミ,カミガミ,和,神々,カミガミ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,祭壇,祭壇,サイダン,名詞-普通名詞-一般,,,サイダン,サイダン,漢,祭壇,サイダン
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,飾り,飾る,カザル,動詞-一般,五段-ラ行,連用形-一般,カザリ,カザリ,和,飾る,カザル
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,祝宴,祝宴,シュクエン,名詞-普通名詞-一般,,,シュクエン,シュクエン,漢,祝宴,シュクエン
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,席,席,セキ,名詞-普通名詞-一般,,,セキ,セキ,漢,席,セキ
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,調え,整える,トトノエル,動詞-一般,下一段-ア行,連用形-一般,トトノエ,トトノエ,和,調える,トトノエル
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,間,間,マ,名詞-普通名詞-助数詞可能,,,マ,マ,和,間,マ
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,なく,無い,ナイ,形容詞-非自立可能,形容詞,連用形-一般,ナク,ナク,和,ない,ナイ
現代語,I,床,床,ユカ,名詞-普通名詞-一般,,,ユカ,ユカ,和,床,ユカ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,倒れ伏し,倒れ伏す,タオレフス,動詞-一般,五段-サ行,連用形-一般,タオレフシ,タオレフシ,和,倒れ伏す,タオレフス
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,呼吸,呼吸,コキュウ,名詞-普通名詞-サ変可能,,,コキュー,コキュウ,漢,呼吸,コキュウ
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,せ,為る,スル,動詞-非自立可能,サ行変格,未然形-セ,セ,セ,和,する,スル
現代語,I,ぬ,ず,ズ,助動詞,助動詞-ヌ,終止形-一般,ヌ,ヌ,和,ぬ,ヌ
現代語,I,くらい,くらい,クライ,助詞-副助詞,,,クライ,クライ,和,くらい,クライ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,深い,深い,フカイ,形容詞-一般,形容詞,連体形-一般,フカイ,フカイ,和,深い,フカイ
現代語,I,眠り,眠り,ネムリ,名詞-普通名詞-一般,,,ネムリ,ネムリ,和,眠り,ネムリ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,落ち,落ちる,オチル,動詞-一般,上一段-タ行,連用形-一般,オチ,オチ,和,落ちる,オチル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,しまっ,仕舞う,シマウ,動詞-非自立可能,五段-ワア行,連用形-促音便,シマッ,シマッ,和,しまう,シマウ
現代語,I,た,た,タ,助動詞,助動詞-タ,終止形-一般,タ,タ,和,た,タ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,B,　,　,,空白,,,,,記号,　,
現代語,I,眼,目,メ,名詞-普通名詞-一般,,,メ,メ,和,眼,メ
現代語,I,が,が,ガ,助詞-格助詞,,,ガ,ガ,和,が,ガ
現代語,I,覚め,覚める,サメル,動詞-一般,下一段-マ行,連用形-一般,サメ,サメ,和,覚める,サメル
現代語,I,た,た,タ,助動詞,助動詞-タ,連体形-一般,タ,タ,和,た,タ
現代語,I,の,の,ノ,助詞-準体助詞,,,ノ,ノ,和,の,ノ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,夜,夜,ヨル,名詞-普通名詞-副詞可能,,,ヨル,ヨル,和,夜,ヨル
現代語,I,だっ,だ,ダ,助動詞,助動詞-ダ,連用形-促音便,ダッ,ダッ,和,だ,ダ
現代語,I,た,た,タ,助動詞,助動詞-タ,終止形-一般,タ,タ,和,た,タ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,メロス,メロス-melos,メロス,名詞-普通名詞-一般,,,メロス,メロス,外,メロス,メロス
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,起き,起きる,オキル,動詞-一般,上一段-カ行,連用形-一般,オキ,オキ,和,起きる,オキル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,すぐ,直ぐ,スグ,副詞,,,スグ,スグ,和,すぐ,スグ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,花婿,花婿,ハナムコ,名詞-普通名詞-一般,,,ハナムコ,ハナムコ,和,花婿,ハナムコ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,家,家,イエ,名詞-普通名詞-一般,,,イエ,イエ,和,家,イエ
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,訪れ,訪れる,オトズレル,動詞-一般,下一段-ラ行,連用形-一般,オトズレ,オトズレ,和,訪れる,オトズレル
現代語,I,た,た,タ,助動詞,助動詞-タ,終止形-一般,タ,タ,和,た,タ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,そう,そう,ソウ,副詞,,,ソー,ソウ,和,そう,ソウ
現代語,I,し,為る,スル,動詞-非自立可能,サ行変格,連用形-一般,シ,シ,和,する,スル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,少し,少し,スコシ,副詞,,,スコシ,スコシ,和,少し,スコシ
現代語,I,事情,事情,ジジョウ,名詞-普通名詞-一般,,,ジジョー,ジジョウ,漢,事情,ジジョウ
現代語,I,が,が,ガ,助詞-格助詞,,,ガ,ガ,和,が,ガ
現代語,I,ある,有る,アル,動詞-非自立可能,五段-ラ行,終止形-一般,アル,アル,和,ある,アル
現代語,I,から,から,カラ,助詞-接続助詞,,,カラ,カラ,和,から,カラ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,結婚,結婚,ケッコン,名詞-普通名詞-サ変可能,,,ケッコン,ケッコン,漢,結婚,ケッコン
現代語,I,式,式,シキ,名詞-普通名詞-一般,,,シキ,シキ,漢,式,シキ
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,明日,明日,アス,名詞-普通名詞-副詞可能,,,アス,アス,和,明日,アス
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,し,為る,スル,動詞-非自立可能,サ行変格,連用形-一般,シ,シ,和,する,スル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,くれ,呉れる,クレル,動詞-非自立可能,下一段-ラ行,連用形-一般,クレ,クレ,和,くれる,クレル
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,と,と,ト,助詞-格助詞,,,ト,ト,和,と,ト
現代語,I,頼ん,頼む,タノム,動詞-一般,五段-マ行,連用形-撥音便,タノン,タノン,和,頼む,タノム
現代語,I,だ,た,タ,助動詞,助動詞-タ,終止形-一般,ダ,ダ,和,だ,ダ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,婿,婿,ムコ,名詞-普通名詞-一般,,,ムコ,ムコ,和,婿,ムコ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,牧人,牧人,ボクジン,名詞-普通名詞-一般,,,ボクジン,ボクジン,漢,牧人,ボクジン
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,驚き,驚く,オドロク,動詞-一般,五段-カ行,連用形-一般,オドロキ,オドロキ,和,驚く,オドロク
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,それ,其れ,ソレ,代名詞,,,ソレ,ソレ,和,それ,ソレ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,いけ,行く,イク,動詞-非自立可能,下一段-カ行,未然形-一般,イケ,イケ,和,いける,イケル
現代語,I,ない,ない,ナイ,助動詞,助動詞-ナイ,終止形-一般,ナイ,ナイ,和,ない,ナイ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,こちら,此方,コチラ,代名詞,,,コチラ,コチラ,和,こちら,コチラ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,未だ,未だ,イマダ,副詞,,,イマダ,イマダ,和,未だ,イマダ
現代語,I,何,何,ナニ,代名詞,,,ナン,ナン,和,何,ナン
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,仕度,支度,シタク,名詞-普通名詞-サ変可能,,,シタク,シタク,漢,仕度,シタク
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,出来,出来る,デキル,動詞-非自立可能,上一段-カ行,連用形-一般,デキ,デキ,和,出来る,デキル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,い,居る,イル,動詞-非自立可能,上一段-ア行,未然形-一般,イ,イ,和,いる,イル
現代語,I,ない,ない,ナイ,助動詞,助動詞-ナイ,終止形-一般,ナイ,ナイ,和,ない,ナイ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,葡萄,葡萄,ブドウ,名詞-普通名詞-一般,,,ブドー,ブドウ,漢,葡萄,ブドウ
現代語,I,ぶどう,葡萄,ブドウ,名詞-普通名詞-一般,,,ブドー,ブドウ,漢,ぶどう,ブドウ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,季節,季節,キセツ,名詞-普通名詞-一般,,,キセツ,キセツ,漢,季節,キセツ
現代語,I,まで,まで,マデ,助詞-副助詞,,,マデ,マデ,和,まで,マデ
現代語,I,待っ,待つ,マツ,動詞-一般,五段-タ行,連用形-促音便,マッ,マッ,和,待つ,マツ
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,くれ,呉れる,クレル,動詞-非自立可能,下一段-ラ行,連用形-一般,クレ,クレ,和,くれる,クレル
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,と,と,ト,助詞-格助詞,,,ト,ト,和,と,ト
現代語,I,答え,答える,コタエル,動詞-一般,下一段-ア行,連用形-一般,コタエ,コタエ,和,答える,コタエル
現代語,I,た,た,タ,助動詞,助動詞-タ,終止形-一般,タ,タ,和,た,タ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,メロス,メロス-melos,メロス,名詞-普通名詞-一般,,,メロス,メロス,外,メロス,メロス
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,待つ,待つ,マツ,動詞-一般,五段-タ行,連体形-一般,マツ,マツ,和,待つ,マツ
現代語,I,こと,事,コト,名詞-普通名詞-一般,,,コト,コト,和,こと,コト
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,出来,出来る,デキル,動詞-非自立可能,上一段-カ行,未然形-一般,デキ,デキ,和,出来る,デキル
現代語,I,ぬ,ず,ズ,助動詞,助動詞-ヌ,終止形-一般,ヌ,ヌ,和,ぬ,ヌ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,どう,どう,ドウ,副詞,,,ドー,ドウ,和,どう,ドウ
現代語,I,か,か,カ,助詞-副助詞,,,カ,カ,和,か,カ
現代語,I,明日,明日,アス,名詞-普通名詞-副詞可能,,,アス,アス,和,明日,アス
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,し,為る,スル,動詞-非自立可能,サ行変格,連用形-一般,シ,シ,和,する,スル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,くれ,呉れる,クレル,動詞-非自立可能,下一段-ラ行,連用形-一般,クレ,クレ,和,くれる,クレル
現代語,I,給え,給う-尊敬,タマウ,動詞-非自立可能,五段-ワア行,命令形,タマエ,タマエ,和,給う,タマウ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,と,と,ト,助詞-格助詞,,,ト,ト,和,と,ト
現代語,I,更に,更に,サラニ,副詞,,,サラニ,サラニ,和,更に,サラニ
現代語,I,押し,押す,オス,動詞-一般,五段-サ行,連用形-一般,オシ,オシ,和,押す,オス
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,たのん,頼む,タノム,動詞-一般,五段-マ行,連用形-撥音便,タノン,タノン,和,たのむ,タノム
現代語,I,だ,た,タ,助動詞,助動詞-タ,終止形-一般,ダ,ダ,和,だ,ダ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,婿,婿,ムコ,名詞-普通名詞-一般,,,ムコ,ムコ,和,婿,ムコ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,牧人,牧人,ボクジン,名詞-普通名詞-一般,,,ボクジン,ボクジン,漢,牧人,ボクジン
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,頑強,頑強,ガンキョウ,形状詞-一般,,,ガンキョー,ガンキョウ,漢,頑強,ガンキョウ
現代語,I,で,だ,ダ,助動詞,助動詞-ダ,連用形-一般,デ,デ,和,だ,ダ
現代語,I,あっ,有る,アル,動詞-非自立可能,五段-ラ行,連用形-促音便,アッ,アッ,和,ある,アル
現代語,I,た,た,タ,助動詞,助動詞-タ,終止形-一般,タ,タ,和,た,タ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,なかなか,中々,ナカナカ,副詞,,,ナカナカ,ナカナカ,和,なかなか,ナカナカ
現代語,I,承諾,承諾,ショウダク,名詞-普通名詞-サ変可能,,,ショーダク,ショウダク,漢,承諾,ショウダク
現代語,I,し,為る,スル,動詞-非自立可能,サ行変格,連用形-一般,シ,シ,和,する,スル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,くれ,呉れる,クレル,動詞-非自立可能,下一段-ラ行,未然形-一般,クレ,クレ,和,くれる,クレル
現代語,I,ない,ない,ナイ,助動詞,助動詞-ナイ,終止形-一般,ナイ,ナイ,和,ない,ナイ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,夜明け,夜明け,ヨアケ,名詞-普通名詞-一般,,,ヨアケ,ヨアケ,和,夜明け,ヨアケ
現代語,I,まで,まで,マデ,助詞-副助詞,,,マデ,マデ,和,まで,マデ
現代語,I,議論,議論,ギロン,名詞-普通名詞-サ変可能,,,ギロン,ギロン,漢,議論,ギロン
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,つづけ,続ける,ツヅケル,動詞-非自立可能,下一段-カ行,連用形-一般,ツズケ,ツヅケ,和,つづける,ツヅケル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,やっと,漸と,ヤット,副詞,,,ヤット,ヤット,和,やっと,ヤット
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,どう,どう,ドウ,副詞,,,ドー,ドウ,和,どう,ドウ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,か,か,カ,助詞-副助詞,,,カ,カ,和,か,カ
現代語,I,婿,婿,ムコ,名詞-普通名詞-一般,,,ムコ,ムコ,和,婿,ムコ
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,なだめ,宥める,ナダメル,動詞-一般,下一段-マ行,連用形-一般,ナダメ,ナダメ,和,なだめる,ナダメル
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,すかし,透かす,スカス,動詞-一般,五段-サ行,連用形-一般,スカシ,スカシ,和,すかす,スカス
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,説き伏せ,説き伏せる,トキフセル,動詞-一般,下一段-サ行,連用形-一般,トキフセ,トキフセ,和,説き伏せる,トキフセル
現代語,I,た,た,タ,助動詞,助動詞-タ,終止形-一般,タ,タ,和,た,タ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,結婚,結婚,ケッコン,名詞-普通名詞-サ変可能,,,ケッコン,ケッコン,漢,結婚,ケッコン
現代語,I,式,式,シキ,名詞-普通名詞-一般,,,シキ,シキ,漢,式,シキ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,真昼,真昼,マヒル,名詞-普通名詞-一般,,,マヒル,マヒル,和,真昼,マヒル
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,行わ,行う,オコナウ,動詞-一般,五段-ワア行,未然形-一般,オコナワ,オコナワ,和,行う,オコナウ
現代語,I,れ,れる,レル,助動詞,助動詞-レル,連用形-一般,レ,レ,和,れる,レル
現代語,I,た,た,タ,助動詞,助動詞-タ,終止形-一般,タ,タ,和,た,タ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,新郎,新郎,シンロウ,名詞-普通名詞-一般,,,シンロー,シンロウ,漢,新郎,シンロウ
現代語,I,新婦,新婦,シンプ,名詞-普通名詞-一般,,,シンプ,シンプ,漢,新婦,シンプ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,神々,神々,カミガミ,名詞-普通名詞-一般,,,カミガミ,カミガミ,和,神々,カミガミ
現代語,I,へ,へ,ヘ,助詞-格助詞,,,エ,ヘ,和,へ,ヘ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,宣誓,宣誓,センセイ,名詞-普通名詞-サ変可能,,,センセー,センセイ,漢,宣誓,センセイ
現代語,I,が,が,ガ,助詞-格助詞,,,ガ,ガ,和,が,ガ
現代語,I,済ん,済む,スム,動詞-一般,五段-マ行,連用形-撥音便,スン,スン,和,済む,スム
現代語,I,だ,た,タ,助動詞,助動詞-タ,連体形-一般,ダ,ダ,和,だ,ダ
現代語,I,ころ,頃,コロ,名詞-普通名詞-副詞可能,,,コロ,コロ,和,ころ,コロ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,黒雲,黒雲,クロクモ,名詞-普通名詞-一般,,,クロクモ,クロクモ,和,黒雲,クロクモ
現代語,I,が,が,ガ,助詞-格助詞,,,ガ,ガ,和,が,ガ
現代語,I,空,空,ソラ,名詞-普通名詞-一般,,,ソラ,ソラ,和,空,ソラ
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,覆い,覆う,オオウ,動詞-一般,五段-ワア行,連用形-一般,オーイ,オオイ,和,覆う,オオウ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,ぽつりぽつり,ぽつりぽつり,ポツリポツリ,副詞,,,ポツリポツリ,ポツリポツリ,和,ぽつりぽつり,ポツリポツリ
現代語,I,雨,雨,アメ,名詞-普通名詞-一般,,,アメ,アメ,和,雨,アメ
現代語,I,が,が,ガ,助詞-格助詞,,,ガ,ガ,和,が,ガ
現代語,I,降り,降る,フル,動詞-一般,五段-ラ行,連用形-一般,フリ,フリ,和,降る,フル
現代語,I,出し,出す,ダス,動詞-非自立可能,五段-サ行,連用形-一般,ダシ,ダシ,和,出す,ダス
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,やがて,軈て,ヤガテ,副詞,,,ヤガテ,ヤガテ,和,やがて,ヤガテ
現代語,I,車軸,車軸,シャジク,名詞-普通名詞-一般,,,シャジク,シャジク,漢,車軸,シャジク
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,流す,流す,ナガス,動詞-一般,五段-サ行,連体形-一般,ナガス,ナガス,和,流す,ナガス
現代語,I,よう,様,ヨウ,形状詞-助動詞語幹,,,ヨー,ヨウ,漢,よう,ヨウ
現代語,I,な,だ,ダ,助動詞,助動詞-ダ,連体形-一般,ナ,ナ,和,だ,ダ
現代語,I,大雨,大雨,オオアメ,名詞-普通名詞-一般,,,オーアメ,オオアメ,和,大雨,オオアメ
現代語,I,と,と,ト,助詞-格助詞,,,ト,ト,和,と,ト
現代語,I,なっ,成る,ナル,動詞-非自立可能,五段-ラ行,連用形-促音便,ナッ,ナッ,和,なる,ナル
現代語,I,た,た,タ,助動詞,助動詞-タ,終止形-一般,タ,タ,和,た,タ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,祝宴,祝宴,シュクエン,名詞-普通名詞-一般,,,シュクエン,シュクエン,漢,祝宴,シュクエン
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,列席,列席,レッセキ,名詞-普通名詞-サ変可能,,,レッセキ,レッセキ,漢,列席,レッセキ
現代語,I,し,為る,スル,動詞-非自立可能,サ行変格,連用形-一般,シ,シ,和,する,スル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,い,居る,イル,動詞-非自立可能,上一段-ア行,連用形-一般,イ,イ,和,いる,イル
現代語,I,た,た,タ,助動詞,助動詞-タ,連体形-一般,タ,タ,和,た,タ
現代語,I,村人,村人,ムラビト,名詞-普通名詞-一般,,,ムラビト,ムラビト,和,村人,ムラビト
現代語,I,たち,達,タチ,接尾辞-名詞的-一般,,,タチ,タチ,和,たち,タチ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,何,何,ナニ,代名詞,,,ナン,ナン,和,何,ナン
現代語,I,か,か,カ,助詞-副助詞,,,カ,カ,和,か,カ
現代語,I,不吉,不吉,フキツ,名詞-普通名詞-形状詞可能,,,フキツ,フキツ,漢,不吉,フキツ
現代語,I,な,だ,ダ,助動詞,助動詞-ダ,連体形-一般,ナ,ナ,和,だ,ダ
現代語,I,もの,物,モノ,名詞-普通名詞-サ変可能,,,モノ,モノ,和,もの,モノ
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,感じ,感ずる,カンズル,動詞-一般,サ行変格,連用形-一般,カンジ,カンジ,混,感ずる,カンズル
現代語,I,た,た,タ,助動詞,助動詞-タ,終止形-一般,タ,タ,和,た,タ
現代語,I,が,が,ガ,助詞-接続助詞,,,ガ,ガ,和,が,ガ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,それ,其れ,ソレ,代名詞,,,ソレ,ソレ,和,それ,ソレ
現代語,I,で,で,デ,助詞-格助詞,,,デ,デ,和,で,デ
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,めいめい,銘々,メイメイ,名詞-普通名詞-一般,,,メーメー,メイメイ,漢,めいめい,メイメイ
現代語,I,気持,気持ち,キモチ,名詞-普通名詞-一般,,,キモチ,キモチ,混,気持,キモチ
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,引きたて,引き立てる,ヒキタテル,動詞-一般,下一段-タ行,連用形-一般,ヒキタテ,ヒキタテ,和,引きたてる,ヒキタテル
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,狭い,狭い,セマイ,形容詞-一般,形容詞,連体形-一般,セマイ,セマイ,和,狭い,セマイ
現代語,I,家,家,イエ,名詞-普通名詞-一般,,,イエ,イエ,和,家,イエ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,中,中,ナカ,名詞-普通名詞-副詞可能,,,ナカ,ナカ,和,中,ナカ
現代語,I,で,で,デ,助詞-格助詞,,,デ,デ,和,で,デ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,むんむん,むんむん,ムンムン,副詞,,,ムンムン,ムンムン,和,むんむん,ムンムン
現代語,I,蒸し暑い,蒸し暑い,ムシアツイ,形容詞-一般,形容詞,連体形-一般,ムシアツイ,ムシアツイ,和,蒸し暑い,ムシアツイ
現代語,I,の,の,ノ,助詞-準体助詞,,,ノ,ノ,和,の,ノ
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,怺,,,名詞,,,,,,,　
現代語,I,こらえ,堪える,コラエル,動詞-一般,下一段-ア行,連用形-一般,コラエ,コラエ,和,こらえる,コラエル
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,陽気,陽気,ヨウキ,形状詞-一般,,,ヨーキ,ヨウキ,漢,陽気,ヨウキ
現代語,I,に,だ,ダ,助動詞,助動詞-ダ,連用形-ニ,ニ,ニ,和,だ,ダ
現代語,I,歌,歌,ウタ,名詞-普通名詞-一般,,,ウタ,ウタ,和,歌,ウタ
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,うたい,歌う,ウタウ,動詞-一般,五段-ワア行,連用形-一般,ウタイ,ウタイ,和,うたう,ウタウ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,手,手,テ,名詞-普通名詞-助数詞可能,,,テ,テ,和,手,テ
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,拍,拍,ハク,名詞-普通名詞-一般,,,ハク,ハク,漢,拍,ハク
現代語,I,うっ,打つ,ウツ,動詞-一般,五段-タ行,連用形-促音便,ウッ,ウッ,和,うつ,ウツ
現代語,I,た,た,タ,助動詞,助動詞-タ,終止形-一般,タ,タ,和,た,タ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,メロス,メロス-melos,メロス,名詞-普通名詞-一般,,,メロス,メロス,外,メロス,メロス
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,満面,満面,マンメン,名詞-普通名詞-一般,,,マンメン,マンメン,漢,満面,マンメン
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,喜色,喜色,キショク,名詞-普通名詞-一般,,,キショク,キショク,漢,喜色,キショク
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,湛,フカシ,フカシ,名詞-固有名詞-人名-名,,,フカシ,フカシ,固,湛,フカシ
現代語,I,たたえ,称える,タタエル,動詞-一般,下一段-ア行,連用形-一般,タタエ,タタエ,和,たたえる,タタエル
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,しばらく,暫く,シバラク,副詞,,,シバラク,シバラク,和,しばらく,シバラク
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
