辞書,文境界,書字形（＝表層形）,語彙素,語彙素読み,品詞,活用型,活用形,発音形出現形,仮名形出現形,語種,書字形(基本形),語形(基本形)
現代語,I,たい,たい,タイ,助動詞,助動詞-タイ,連体形-一般,タイ,タイ,和,たい,タイ
現代語,I,ん,の,ノ,助詞-準体助詞,,,ン,ン,和,ん,ン
現代語,I,だ,だ,ダ,助動詞,助動詞-ダ,終止形-一般,ダ,ダ,和,だ,ダ
現代語,I,い,い,イ,助詞-終助詞,,,イ,イ,和,い,イ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,」,」,,補助記号-括弧閉,,,,,記号,」,
現代語,B,「,「,,補助記号-括弧開,,,,,記号,「,
現代語,I,ここ,此処,ココ,代名詞,,,ココ,ココ,和,ここ,ココ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,自慢,自慢,ジマン,名詞-普通名詞-サ変可能,,,ジマン,ジマン,漢,自慢,ジマン
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,もの,物,モノ,名詞-普通名詞-サ変可能,,,モノ,モノ,和,もの,モノ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,トンカツ,豚カツ,トンカツ,名詞-普通名詞-一般,,,トンカツ,トンカツ,混,トンカツ,トンカツ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,他,他,ホカ,名詞-普通名詞-副詞可能,,,ホカ,ホカ,和,他,ホカ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,何,何,ナニ,代名詞,,,ナン,ナン,和,何,ナン
現代語,I,か,か,カ,助詞-副助詞,,,カ,カ,和,か,カ
現代語,I,無い,無い,ナイ,形容詞-非自立可能,形容詞,連体形-一般,ナイ,ナイ,和,無い,ナイ
現代語,I,の,の,ノ,助詞-終助詞,,,ノ,ノ,和,の,ノ
現代語,I,？,？,,補助記号-句点,,,,,記号,？,
現代語,I,」,」,,補助記号-括弧閉,,,,,記号,」,
現代語,B,「,「,,補助記号-括弧開,,,,,記号,「,
現代語,I,ここ,此処,ココ,代名詞,,,ココ,ココ,和,ここ,ココ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,トンカツ,豚カツ,トンカツ,名詞-普通名詞-一般,,,トンカツ,トンカツ,混,トンカツ,トンカツ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,大きい,大きい,オオキイ,形容詞-一般,形容詞,終止形-一般,オーキー,オオキイ,和,大きい,オオキイ
現代語,I,よ,よ,ヨ,助詞-終助詞,,,ヨ,ヨ,和,よ,ヨ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,」,」,,補助記号-括弧閉,,,,,記号,」,
現代語,B,「,「,,補助記号-括弧開,,,,,記号,「,
現代語,I,ケチ,けち,ケチ,名詞-普通名詞-形状詞可能,,,ケチ,ケチ,和,ケチ,ケチ
現代語,I,ねえ,ね,ネ,助詞-終助詞,,,ネー,ネエ,和,ねえ,ネエ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,あなた,貴方,アナタ,代名詞,,,アナタ,アナタ,和,あなた,アナタ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,だめ,駄目,ダメ,名詞-普通名詞-形状詞可能,,,ダメ,ダメ,混,だめ,ダメ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,私,私-代名詞,ワタクシ,代名詞,,,ワタクシ,ワタクシ,和,私,ワタクシ
現代語,I,奥,奥,オク,名詞-普通名詞-一般,,,オク,オク,和,奥,オク
現代語,I,へ,へ,ヘ,助詞-格助詞,,,エ,ヘ,和,へ,ヘ
現代語,I,行っ,行く,イク,動詞-非自立可能,五段-カ行,連用形-促音便,イッ,イッ,和,行く,イク
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,聞い,聞く,キク,動詞-一般,五段-カ行,連用形-イ音便,キー,キイ,和,聞く,キク
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,来る,来る,クル,動詞-非自立可能,カ行変格,終止形-一般,クル,クル,和,来る,クル
現代語,I,わ,わ,ワ,助詞-終助詞,,,ワ,ワ,和,わ,ワ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,」,」,,補助記号-括弧閉,,,,,記号,」,
現代語,B,　,　,,空白,,,,,記号,　,
現代語,I,怪力,怪力,カイリキ,名詞-普通名詞-一般,,,カイリキ,カイリキ,漢,怪力,カイリキ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,大食い,大食い,オオグイ,名詞-普通名詞-一般,,,オーグイ,オオグイ,和,大食い,オオグイ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,これ,此れ,コレ,代名詞,,,コレ,コレ,和,これ,コレ
現代語,I,が,が,ガ,助詞-格助詞,,,ガ,ガ,和,が,ガ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,しかし,然し,シカシ,接続詞,,,シカシ,シカシ,和,しかし,シカシ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,全く,全く,マッタク,副詞,,,マッタク,マッタク,和,全く,マッタク
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,すごい,凄い,スゴイ,形容詞-一般,形容詞,連体形-一般,スゴイ,スゴイ,和,すごい,スゴイ
現代語,I,美人,美人,ビジン,名詞-普通名詞-一般,,,ビジン,ビジン,漢,美人,ビジン
現代語,I,な,だ,ダ,助動詞,助動詞-ダ,連体形-一般,ナ,ナ,和,だ,ダ
現代語,I,の,の,ノ,助詞-準体助詞,,,ノ,ノ,和,の,ノ
現代語,I,だ,だ,ダ,助動詞,助動詞-ダ,終止形-一般,ダ,ダ,和,だ,ダ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,取り逃がし,取り逃がす,トリニガス,動詞-一般,五段-サ行,連用形-一般,トリニガシ,トリニガシ,和,取り逃がす,トリニガス
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,なら,成る,ナル,動詞-非自立可能,五段-ラ行,未然形-一般,ナラ,ナラ,和,なる,ナル
現代語,I,ぬ,ず,ズ,助動詞,助動詞-ヌ,終止形-一般,ヌ,ヌ,和,ぬ,ヌ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,B,　,　,,空白,,,,,記号,　,
現代語,I,田島,タジマ,タジマ,名詞-固有名詞-人名-姓,,,タジマ,タジマ,固,田島,タジマ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,ウイスキイ,ウイスキー-whisky,ウイスキー,名詞-普通名詞-一般,,,ウイスキー,ウイスキイ,外,ウイスキイ,ウイスキー
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,飲み,飲む,ノム,動詞-一般,五段-マ行,連用形-一般,ノミ,ノミ,和,飲む,ノム
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,キヌ子,キヌコ,キヌコ,名詞-固有名詞-人名-名,,,キヌコ,キヌコ,固,キヌ子,キヌコ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,いくら,幾ら,イクラ,名詞-普通名詞-一般,,,イクラ,イクラ,和,いくら,イクラ
現代語,I,で,で,デ,助詞-格助詞,,,デ,デ,和,で,デ
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,いくら,幾ら,イクラ,名詞-普通名詞-一般,,,イクラ,イクラ,和,いくら,イクラ
現代語,I,で,で,デ,助詞-格助詞,,,デ,デ,和,で,デ
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,澄まし,澄ます,スマス,動詞-一般,五段-サ行,連用形-一般,スマシ,スマシ,和,澄ます,スマス
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,食べる,食べる,タベル,動詞-一般,下一段-バ行,連体形-一般,タベル,タベル,和,食べる,タベル
現代語,I,の,の,ノ,助詞-準体助詞,,,ノ,ノ,和,の,ノ
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,すこぶる,頗る,スコブル,副詞,,,スコブル,スコブル,和,すこぶる,スコブル
現代語,I,いまいましい,忌ま忌ましい,イマイマシイ,形容詞-一般,形容詞,連体形-一般,イマイマシー,イマイマシイ,和,いまいましい,イマイマシイ
現代語,I,気持,気持ち,キモチ,名詞-普通名詞-一般,,,キモチ,キモチ,混,気持,キモチ
現代語,I,で,で,デ,助詞-格助詞,,,デ,デ,和,で,デ
現代語,I,ながめ,眺める,ナガメル,動詞-一般,下一段-マ行,連用形-一般,ナガメ,ナガメ,和,ながめる,ナガメル
現代語,I,ながら,ながら,ナガラ,助詞-接続助詞,,,ナガラ,ナガラ,和,ながら,ナガラ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,彼,彼,カレ,代名詞,,,カレ,カレ,和,彼,カレ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,いわゆる,所謂,イワユル,連体詞,,,イワユル,イワユル,和,いわゆる,イワユル
現代語,I,頼み事,頼み事,タノミゴト,名詞-普通名詞-一般,,,タノミゴト,タノミゴト,和,頼み事,タノミゴト
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,つい,つく,ツク,動詞-一般,五段-カ行,連用形-イ音便,ツイ,ツイ,和,つく,ツク
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,語っ,語る,カタル,動詞-一般,五段-ラ行,連用形-促音便,カタッ,カタッ,和,語る,カタル
現代語,I,た,た,タ,助動詞,助動詞-タ,終止形-一般,タ,タ,和,た,タ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,キヌ子,キヌコ,キヌコ,名詞-固有名詞-人名-名,,,キヌコ,キヌコ,固,キヌ子,キヌコ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,ただ,唯,タダ,副詞,,,タダ,タダ,和,ただ,タダ
現代語,I,食べ,食べる,タベル,動詞-一般,下一段-バ行,連用形-一般,タベ,タベ,和,食べる,タベル
現代語,I,ながら,ながら,ナガラ,助詞-接続助詞,,,ナガラ,ナガラ,和,ながら,ナガラ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,聞い,聞く,キク,動詞-一般,五段-カ行,連用形-イ音便,キー,キイ,和,聞く,キク
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,いる,居る,イル,動詞-非自立可能,上一段-ア行,連体形-一般,イル,イル,和,いる,イル
現代語,I,の,の,ノ,助詞-準体助詞,,,ノ,ノ,和,の,ノ
現代語,I,か,か,カ,助詞-終助詞,,,カ,カ,和,か,カ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,い,居る,イル,動詞-非自立可能,上一段-ア行,未然形-一般,イ,イ,和,いる,イル
現代語,I,ない,ない,ナイ,助動詞,助動詞-ナイ,連体形-一般,ナイ,ナイ,和,ない,ナイ
現代語,I,の,の,ノ,助詞-準体助詞,,,ノ,ノ,和,の,ノ
現代語,I,か,か,カ,助詞-終助詞,,,カ,カ,和,か,カ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,ほとんど,殆ど,ホトンド,名詞-普通名詞-副詞可能,,,ホトンド,ホトンド,和,ほとんど,ホトンド
現代語,I,彼,彼,カレ,代名詞,,,カレ,カレ,和,彼,カレ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,物語り,物語,モノガタリ,名詞-普通名詞-一般,,,モノガタリ,モノガタリ,和,物語り,モノガタリ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,興味,興味,キョウミ,名詞-普通名詞-一般,,,キョーミ,キョウミ,漢,興味,キョウミ
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,覚え,覚える,オボエル,動詞-一般,下一段-ア行,未然形-一般,オボエ,オボエ,和,覚える,オボエル
現代語,I,ぬ,ず,ズ,助動詞,助動詞-ヌ,連体形-一般,ヌ,ヌ,和,ぬ,ヌ
現代語,I,様子,様子,ヨウス,名詞-普通名詞-一般,,,ヨース,ヨウス,漢,様子,ヨウス
現代語,I,で,だ,ダ,助動詞,助動詞-ダ,連用形-一般,デ,デ,和,だ,ダ
現代語,I,あっ,有る,アル,動詞-非自立可能,五段-ラ行,連用形-促音便,アッ,アッ,和,ある,アル
現代語,I,た,た,タ,助動詞,助動詞-タ,終止形-一般,タ,タ,和,た,タ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,B,「,「,,補助記号-括弧開,,,,,記号,「,
現代語,I,引受け,引き受ける,ヒキウケル,動詞-一般,下一段-カ行,連用形-一般,ヒキウケ,ヒキウケ,和,引受ける,ヒキウケル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,くれる,呉れる,クレル,動詞-非自立可能,下一段-ラ行,終止形-一般,クレル,クレル,和,くれる,クレル
現代語,I,ね,ね,ネ,助詞-終助詞,,,ネ,ネ,和,ね,ネ
現代語,I,？,？,,補助記号-句点,,,,,記号,？,
現代語,I,」,」,,補助記号-括弧閉,,,,,記号,」,
現代語,B,「,「,,補助記号-括弧開,,,,,記号,「,
現代語,I,バカ,馬鹿,バカ,名詞-普通名詞-形状詞可能,,,バカ,バカ,漢,バカ,バカ
現代語,I,だ,だ,ダ,助動詞,助動詞-ダ,終止形-一般,ダ,ダ,和,だ,ダ
現代語,I,わ,わ,ワ,助詞-終助詞,,,ワ,ワ,和,わ,ワ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,あなた,貴方,アナタ,代名詞,,,アナタ,アナタ,和,あなた,アナタ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,まるで,丸で,マルデ,副詞,,,マルデ,マルデ,和,まるで,マルデ
現代語,I,なっ,成る,ナル,動詞-非自立可能,五段-ラ行,連用形-促音便,ナッ,ナッ,和,なる,ナル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,や,は,ハ,助詞-係助詞,,,ヤ,ヤ,和,や,ヤ
現代語,I,し,為る,スル,動詞-非自立可能,サ行変格,未然形-一般,シ,シ,和,する,スル
現代語,I,ない,ない,ナイ,助動詞,助動詞-ナイ,終止形-一般,ナイ,ナイ,和,ない,ナイ
現代語,I,じゃ,だ,ダ,助動詞,助動詞-ダ,連用形-融合,ジャ,ジャ,和,だ,ダ
現代語,I,ない,無い,ナイ,形容詞-非自立可能,形容詞,連体形-一般,ナイ,ナイ,和,ない,ナイ
現代語,I,の,の,ノ,助詞-終助詞,,,ノ,ノ,和,の,ノ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,」,」,,補助記号-括弧閉,,,,,記号,」,
現代語,B,:n:行進,行進,コウシン,名詞-普通名詞-サ変可能,,,コーシン,コウシン,漢,行進,コウシン
現代語,I,　,　,,空白,,,,,記号,　,
現代語,I,（,（,,補助記号-括弧開,,,,,記号,（,
現代語,I,三,三,サン,名詞-数詞,,,サン,サン,漢,三,サン
現代語,I,）,）,,補助記号-括弧閉,,,,,記号,）,
現代語,B,:n:　,　,,空白,,,,,記号,　,
現代語,I,田島,タジマ,タジマ,名詞-固有名詞-人名-姓,,,タジマ,タジマ,固,田島,タジマ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,敵,敵,テキ,名詞-普通名詞-一般,,,テキ,テキ,漢,敵,テキ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,意外,意外,イガイ,形状詞-一般,,,イガイ,イガイ,漢,意外,イガイ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,鋭鋒,鋭鋒,エイホウ,名詞-普通名詞-一般,,,エーホー,エイホウ,漢,鋭鋒,エイホウ
現代語,I,え,えー,エー,感動詞-フィラー,,,エ,エ,和,え,エ
現代語,I,い,いー,イー,感動詞-フィラー,,,イ,イ,和,い,イ
現代語,I,ほう,方,ホウ,名詞-普通名詞-一般,,,ホー,ホウ,漢,ほう,ホウ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,たじろぎ,たじろぐ,タジログ,動詞-一般,五段-ガ行,連用形-一般,タジロギ,タジロギ,和,たじろぐ,タジログ
現代語,I,ながら,ながら,ナガラ,助詞-接続助詞,,,ナガラ,ナガラ,和,ながら,ナガラ
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,B,「,「,,補助記号-括弧開,,,,,記号,「,
現代語,I,そう,そう,ソウ,副詞,,,ソー,ソウ,和,そう,ソウ
現代語,I,さ,さ,サ,助詞-終助詞,,,サ,サ,和,さ,サ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,全く,全く,マッタク,副詞,,,マッタク,マッタク,和,全く,マッタク
現代語,I,なっ,成る,ナル,動詞-非自立可能,五段-ラ行,連用形-促音便,ナッ,ナッ,和,なる,ナル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,や,は,ハ,助詞-係助詞,,,ヤ,ヤ,和,や,ヤ
現代語,I,し,為る,スル,動詞-非自立可能,サ行変格,未然形-一般,シ,シ,和,する,スル
現代語,I,ない,ない,ナイ,助動詞,助動詞-ナイ,終止形-一般,ナイ,ナイ,和,ない,ナイ
現代語,I,から,から,カラ,助詞-接続助詞,,,カラ,カラ,和,から,カラ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,君,君-代名詞,キミ,代名詞,,,キミ,キミ,和,君,キミ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,こう,こう,コウ,副詞,,,コー,コウ,和,こう,コウ
現代語,I,し,為る,スル,動詞-非自立可能,サ行変格,連用形-一般,シ,シ,和,する,スル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,頼む,頼む,タノム,動詞-一般,五段-マ行,連体形-一般,タノム,タノム,和,頼む,タノム
現代語,I,ん,の,ノ,助詞-準体助詞,,,ン,ン,和,ん,ン
現代語,I,だ,だ,ダ,助動詞,助動詞-ダ,終止形-一般,ダ,ダ,和,だ,ダ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,往生,往生,オウジョウ,名詞-普通名詞-サ変可能,,,オージョー,オウジョウ,漢,往生,オウジョウ
現代語,I,し,為る,スル,動詞-非自立可能,サ行変格,連用形-一般,シ,シ,和,する,スル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,いる,居る,イル,動詞-非自立可能,上一段-ア行,連体形-一般,イル,イル,和,いる,イル
現代語,I,ん,の,ノ,助詞-準体助詞,,,ン,ン,和,ん,ン
現代語,I,だ,だ,ダ,助動詞,助動詞-ダ,終止形-一般,ダ,ダ,和,だ,ダ
現代語,I,よ,よ,ヨ,助詞-終助詞,,,ヨ,ヨ,和,よ,ヨ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,」,」,,補助記号-括弧閉,,,,,記号,」,
現代語,B,「,「,,補助記号-括弧開,,,,,記号,「,
現代語,I,何,何,ナニ,代名詞,,,ナン,ナン,和,何,ナン
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,そんな,そんな,ソンナ,形状詞-一般,,,ソンナ,ソンナ,和,そんな,ソンナ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,めんどう,面倒,メンドウ,名詞-普通名詞-形状詞可能,,,メンドー,メンドウ,漢,めんどう,メンドウ
現代語,I,な,だ,ダ,助動詞,助動詞-ダ,連体形-一般,ナ,ナ,和,だ,ダ
現代語,I,事,事,コト,名詞-普通名詞-一般,,,コト,コト,和,事,コト
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,し,為る,スル,動詞-非自立可能,サ行変格,未然形-一般,シ,シ,和,する,スル
現代語,I,なく,ない,ナイ,助動詞,助動詞-ナイ,連用形-一般,ナク,ナク,和,ない,ナイ
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,いや,嫌,イヤ,形状詞-一般,,,イヤ,イヤ,和,いや,イヤ
現代語,I,に,だ,ダ,助動詞,助動詞-ダ,連用形-ニ,ニ,ニ,和,だ,ダ
現代語,I,なっ,成る,ナル,動詞-非自立可能,五段-ラ行,連用形-促音便,ナッ,ナッ,和,なる,ナル
現代語,I,たら,た,タ,助動詞,助動詞-タ,仮定形-一般,タラ,タラ,和,た,タ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,ふっ,ふっ,フッ,副詞,,,フッ,フッ,和,ふっ,フッ
現代語,I,と,と,ト,助詞-格助詞,,,ト,ト,和,と,ト
現代語,I,それ,其れ,ソレ,代名詞,,,ソレ,ソレ,和,それ,ソレ
現代語,I,っきり,きり,キリ,助詞-副助詞,,,ッキリ,ッキリ,和,っきり,ッキリ
現代語,I,あわ,合う,アウ,動詞-非自立可能,五段-ワア行,未然形-一般,アワ,アワ,和,あう,アウ
現代語,I,なけれ,ない,ナイ,助動詞,助動詞-ナイ,仮定形-一般,ナケレ,ナケレ,和,ない,ナイ
現代語,I,あ,あー,アー,感動詞-フィラー,,,ア,ア,和,あ,ア
現代語,I,いい,良い,ヨイ,形容詞-非自立可能,形容詞,終止形-一般,イー,イイ,和,いい,イイ
現代語,I,じゃ,だ,ダ,助動詞,助動詞-ダ,連用形-融合,ジャ,ジャ,和,だ,ダ
現代語,I,ない,無い,ナイ,形容詞-非自立可能,形容詞,連体形-一般,ナイ,ナイ,和,ない,ナイ
現代語,I,の,の,ノ,助詞-終助詞,,,ノ,ノ,和,の,ノ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,」,」,,補助記号-括弧閉,,,,,記号,」,
現代語,B,「,「,,補助記号-括弧開,,,,,記号,「,
現代語,I,そんな,そんな,ソンナ,連体詞,,,ソンナ,ソンナ,和,そんな,ソンナ
現代語,I,乱暴,乱暴,ランボウ,名詞-普通名詞-サ変形状詞可能,,,ランボー,ランボウ,漢,乱暴,ランボウ
現代語,I,な,だ,ダ,助動詞,助動詞-ダ,連体形-一般,ナ,ナ,和,だ,ダ
現代語,I,事,事,コト,名詞-普通名詞-一般,,,コト,コト,和,事,コト
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,出来,出来る,デキル,動詞-非自立可能,上一段-カ行,未然形-一般,デキ,デキ,和,出来る,デキル
現代語,I,ない,ない,ナイ,助動詞,助動詞-ナイ,終止形-一般,ナイ,ナイ,和,ない,ナイ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,相手,相手,アイテ,名詞-普通名詞-一般,,,アイテ,アイテ,和,相手,アイテ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,人,人,ヒト,名詞-普通名詞-一般,,,ヒト,ヒト,和,人,ヒト
現代語,I,たち,達,タチ,接尾辞-名詞的-一般,,,タチ,タチ,和,たち,タチ
現代語,I,だ,だ,ダ,助動詞,助動詞-ダ,終止形-一般,ダ,ダ,和,だ,ダ
現代語,I,って,って,ッテ,助詞-副助詞,,,ッテ,ッテ,和,って,ッテ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,これ,此れ,コレ,代名詞,,,コレ,コレ,和,これ,コレ
現代語,I,から,から,カラ,助詞-格助詞,,,カラ,カラ,和,から,カラ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,結婚,結婚,ケッコン,名詞-普通名詞-サ変可能,,,ケッコン,ケッコン,漢,結婚,ケッコン
現代語,I,する,為る,スル,動詞-非自立可能,サ行変格,終止形-一般,スル,スル,和,する,スル
現代語,I,か,か,カ,助詞-副助詞,,,カ,カ,和,か,カ
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,知れ,知れる,シレル,動詞-一般,下一段-ラ行,未然形-一般,シレ,シレ,和,知れる,シレル
現代語,I,ない,ない,ナイ,助動詞,助動詞-ナイ,終止形-一般,ナイ,ナイ,和,ない,ナイ
現代語,I,し,し,シ,助詞-接続助詞,,,シ,シ,和,し,シ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,また,又,マタ,接続詞,,,マタ,マタ,和,また,マタ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,新しい,新しい,アタラシイ,形容詞-一般,形容詞,連体形-一般,アタラシー,アタラシイ,和,新しい,アタラシイ
現代語,I,愛人,愛人,アイジン,名詞-普通名詞-一般,,,アイジン,アイジン,漢,愛人,アイジン
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,つくる,作る,ツクル,動詞-一般,五段-ラ行,終止形-一般,ツクル,ツクル,和,つくる,ツクル
現代語,I,か,か,カ,助詞-副助詞,,,カ,カ,和,か,カ
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,知れ,知れる,シレル,動詞-一般,下一段-ラ行,未然形-一般,シレ,シレ,和,知れる,シレル
現代語,I,ない,ない,ナイ,助動詞,助動詞-ナイ,終止形-一般,ナイ,ナイ,和,ない,ナイ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,相手,相手,アイテ,名詞-普通名詞-一般,,,アイテ,アイテ,和,相手,アイテ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,ひと,人,ヒト,名詞-普通名詞-一般,,,ヒト,ヒト,和,ひと,ヒト
現代語,I,たち,達,タチ,接尾辞-名詞的-一般,,,タチ,タチ,和,たち,タチ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,気持,気持ち,キモチ,名詞-普通名詞-一般,,,キモチ,キモチ,混,気持,キモチ
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,ち,ち,チ,感動詞-一般,,,チ,チ,和,ち,チ
現代語,I,ゃんときめさせるようにするのが,,,感動詞,,,,,,,　
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,男,男,オトコ,名詞-普通名詞-一般,,,オトコ,オトコ,和,男,オトコ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,責任,責任,セキニン,名詞-普通名詞-一般,,,セキニン,セキニン,漢,責任,セキニン
