辞書,文境界,書字形（＝表層形）,語彙素,語彙素読み,品詞,活用型,活用形,発音形出現形,仮名形出現形,語種,書字形(基本形),語形(基本形)
現代語,I,ところどころ,所々,トコロドコロ,名詞-普通名詞-副詞可能,,,トコロドコロ,トコロドコロ,和,ところどころ,トコロドコロ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,大嘘,大嘘,オオウソ,名詞-普通名詞-一般,,,オーウソ,オオウソ,和,大嘘,オオウソ
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,さえ,さえ,サエ,助詞-副助詞,,,サエ,サエ,和,さえ,サエ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,まぜ,交ぜる,マゼル,動詞-一般,下一段-ザ行,連用形-一般,マゼ,マゼ,和,まぜる,マゼル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,いる,居る,イル,動詞-非自立可能,上一段-ア行,終止形-一般,イル,イル,和,いる,イル
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,けれど,けれど,ケレド,接続詞,,,ケレド,ケレド,和,けれど,ケレド
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,大体,大体,ダイタイ,名詞-普通名詞-副詞可能,,,ダイタイ,ダイタイ,漢,大体,ダイタイ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,あの,彼の,アノ,連体詞,,,アノ,アノ,和,あの,アノ
現代語,I,入江,入り江,イリエ,名詞-普通名詞-一般,,,イリエ,イリエ,和,入江,イリエ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,家庭,家庭,カテイ,名詞-普通名詞-一般,,,カテー,カテイ,漢,家庭,カテイ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,姿,姿,スガタ,名詞-普通名詞-一般,,,スガタ,スガタ,和,姿,スガタ
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,写し,写す,ウツス,動詞-一般,五段-サ行,連用形-一般,ウツシ,ウツシ,和,写す,ウツス
現代語,I,た,た,タ,助動詞,助動詞-タ,連体形-一般,タ,タ,和,た,タ
現代語,I,もの,物,モノ,名詞-普通名詞-サ変可能,,,モノ,モノ,和,もの,モノ
現代語,I,だ,だ,ダ,助動詞,助動詞-ダ,終止形-一般,ダ,ダ,和,だ,ダ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,一,一,イチ,名詞-数詞,,,イチ,イチ,漢,一,イチ
現代語,I,毛,毛,モウ,名詞-普通名詞-助数詞可能,,,モー,モウ,漢,毛,モウ
現代語,I,いち,一,イチ,名詞-数詞,,,イチ,イチ,漢,いち,イチ
現代語,I,もう,もう,モウ,副詞,,,モー,モウ,和,もう,モウ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,於い,於く,オク,動詞-一般,五段-カ行,連用形-イ音便,オイ,オイ,和,於く,オク
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,差異,差異,サイ,名詞-普通名詞-一般,,,サイ,サイ,漢,差異,サイ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,あっ,有る,アル,動詞-非自立可能,五段-ラ行,連用形-促音便,アッ,アッ,和,ある,アル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,九牛,九牛,キュウギュウ,名詞-普通名詞-一般,,,キューギュー,キュウギュウ,漢,九牛,キュウギュウ
現代語,I,きゅう,急,キュウ,名詞-普通名詞-形状詞可能,,,キュー,キュウ,漢,きゅう,キュウ
現代語,I,ぎゅう,ぎゅう,ギュウ,副詞,,,ギュー,ギュウ,和,ぎゅう,ギュウ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,於い,於く,オク,動詞-一般,五段-カ行,連用形-イ音便,オイ,オイ,和,於く,オク
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,リアル,リアル-real,リアル,名詞-普通名詞-形状詞可能,,,リアル,リアル,外,リアル,リアル
現代語,I,で,だ,ダ,助動詞,助動詞-ダ,連用形-一般,デ,デ,和,だ,ダ
現代語,I,ある,有る,アル,動詞-非自立可能,五段-ラ行,終止形-一般,アル,アル,和,ある,アル
現代語,I,と,と,ト,助詞-格助詞,,,ト,ト,和,と,ト
現代語,I,いう,言う,イウ,動詞-一般,五段-ワア行,連体形-一般,ユー,イウ,和,いう,ユウ
現代語,I,わけ,訳,ワケ,名詞-普通名詞-一般,,,ワケ,ワケ,和,わけ,ワケ
現代語,I,な,だ,ダ,助動詞,助動詞-ダ,連体形-一般,ナ,ナ,和,だ,ダ
現代語,I,の,の,ノ,助詞-準体助詞,,,ノ,ノ,和,の,ノ
現代語,I,だ,だ,ダ,助動詞,助動詞-ダ,終止形-一般,ダ,ダ,和,だ,ダ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,もっとも,最も,モットモ,副詞,,,モットモ,モットモ,和,もっとも,モットモ
現代語,I,私,私-代名詞,ワタクシ,代名詞,,,ワタクシ,ワタクシ,和,私,ワタクシ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,あの,彼の,アノ,連体詞,,,アノ,アノ,和,あの,アノ
現代語,I,短篇,短編,タンペン,名詞-普通名詞-一般,,,タンペン,タンペン,漢,短篇,タンペン
現代語,I,小説,小説,ショウセツ,名詞-普通名詞-一般,,,ショーセツ,ショウセツ,漢,小説,ショウセツ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,於い,於く,オク,動詞-一般,五段-カ行,連用形-イ音便,オイ,オイ,和,於く,オク
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,兄妹,兄弟,キョウダイ,名詞-普通名詞-一般,,,キョーダイ,キョウダイ,漢,兄妹,キョウダイ
現代語,I,五,五,ゴ,名詞-数詞,,,ゴ,ゴ,漢,五,ゴ
現代語,I,人,人,ニン,接尾辞-名詞的-一般,,,ニン,ニン,漢,人,ニン
現代語,I,と,と,ト,助詞-格助詞,,,ト,ト,和,と,ト
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,それ,其れ,ソレ,代名詞,,,ソレ,ソレ,和,それ,ソレ
現代語,I,から,から,カラ,助詞-格助詞,,,カラ,カラ,和,から,カラ
現代語,I,優しく,優しい,ヤサシイ,形容詞-一般,形容詞,連用形-一般,ヤサシク,ヤサシク,和,優しい,ヤサシイ
現代語,I,賢明,賢明,ケンメイ,名詞-普通名詞-形状詞可能,,,ケンメー,ケンメイ,漢,賢明,ケンメイ
現代語,I,な,だ,ダ,助動詞,助動詞-ダ,連体形-一般,ナ,ナ,和,だ,ダ
現代語,I,御,御,ゴ,接頭辞,,,ゴ,ゴ,漢,御,ゴ
現代語,I,母堂,母堂,ボドウ,名詞-普通名詞-一般,,,ボドー,ボドウ,漢,母堂,ボドウ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,就,,,名詞,,,,,,,　
現代語,I,つい,つく,ツク,動詞-一般,五段-カ行,連用形-イ音便,ツイ,ツイ,和,つく,ツク
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,だけ,だけ,ダケ,助詞-副助詞,,,ダケ,ダケ,和,だけ,ダケ
現代語,I,書い,書く,カク,動詞-一般,五段-カ行,連用形-イ音便,カイ,カイ,和,書く,カク
現代語,I,た,た,タ,助動詞,助動詞-タ,連体形-一般,タ,タ,和,た,タ
現代語,I,ばかり,ばかり,バカリ,助詞-副助詞,,,バカリ,バカリ,和,ばかり,バカリ
現代語,I,で,だ,ダ,助動詞,助動詞-ダ,連用形-一般,デ,デ,和,だ,ダ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,祖父,祖父,ソフ,名詞-普通名詞-一般,,,ソフ,ソフ,漢,祖父,ソフ
現代語,I,ならび,並び,ナラビ,名詞-普通名詞-一般,,,ナラビ,ナラビ,和,ならび,ナラビ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,祖母,祖母,ソボ,名詞-普通名詞-一般,,,ソボ,ソボ,漢,祖母,ソボ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,事,事,コト,名詞-普通名詞-一般,,,コト,コト,和,事,コト
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,作品,作品,サクヒン,名詞-普通名詞-一般,,,サクヒン,サクヒン,漢,作品,サクヒン
現代語,I,構成,構成,コウセイ,名詞-普通名詞-サ変可能,,,コーセー,コウセイ,漢,構成,コウセイ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,都合,都合,ツゴウ,名詞-普通名詞-一般,,,ツゴー,ツゴウ,漢,都合,ツゴウ
現代語,I,上,上,ジョウ,接尾辞-名詞的-副詞可能,,,ジョー,ジョウ,漢,上,ジョウ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,無礼,無礼,ブレイ,名詞-普通名詞-形状詞可能,,,ブレー,ブレイ,漢,無礼,ブレイ
現代語,I,千万,千万,センバン,名詞-普通名詞-一般,,,センバン,センバン,漢,千万,センバン
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,割愛,割愛,カツアイ,名詞-普通名詞-サ変可能,,,カツアイ,カツアイ,漢,割愛,カツアイ
現代語,I,し,為る,スル,動詞-非自立可能,サ行変格,連用形-一般,シ,シ,和,する,スル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,しまっ,仕舞う,シマウ,動詞-非自立可能,五段-ワア行,連用形-促音便,シマッ,シマッ,和,しまう,シマウ
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,いる,居る,イル,動詞-非自立可能,上一段-ア行,連体形-一般,イル,イル,和,いる,イル
現代語,I,の,の,ノ,助詞-準体助詞,,,ノ,ノ,和,の,ノ
現代語,I,で,だ,ダ,助動詞,助動詞-ダ,連用形-一般,デ,デ,和,だ,ダ
現代語,I,ある,有る,アル,動詞-非自立可能,五段-ラ行,終止形-一般,アル,アル,和,ある,アル
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,これ,此れ,コレ,代名詞,,,コレ,コレ,和,これ,コレ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,たしか,確か,タシカ,形状詞-一般,,,タシカ,タシカ,和,たしか,タシカ
現代語,I,に,だ,ダ,助動詞,助動詞-ダ,連用形-ニ,ニ,ニ,和,だ,ダ
現代語,I,不当,不当,フトウ,形状詞-一般,,,フトー,フトウ,漢,不当,フトウ
現代語,I,なる,なり-断定,ナリ,助動詞,文語助動詞-ナリ-断定,連体形-一般,ナル,ナル,和,なり,ナリ
現代語,I,処置,処置,ショチ,名詞-普通名詞-サ変可能,,,ショチ,ショチ,漢,処置,ショチ
現代語,I,で,だ,ダ,助動詞,助動詞-ダ,連用形-一般,デ,デ,和,だ,ダ
現代語,I,あっ,有る,アル,動詞-非自立可能,五段-ラ行,連用形-促音便,アッ,アッ,和,ある,アル
現代語,I,た,た,タ,助動詞,助動詞-タ,終止形-一般,タ,タ,和,た,タ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,入江,入り江,イリエ,名詞-普通名詞-一般,,,イリエ,イリエ,和,入江,イリエ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,家,家,イエ,名詞-普通名詞-一般,,,イエ,イエ,和,家,イエ
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,語る,語る,カタル,動詞-一般,五段-ラ行,連体形-一般,カタル,カタル,和,語る,カタル
現代語,I,の,の,ノ,助詞-準体助詞,,,ノ,ノ,和,の,ノ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,その,其の,ソノ,連体詞,,,ソノ,ソノ,和,その,ソノ
現代語,I,祖父,祖父,ソフ,名詞-普通名詞-一般,,,ソフ,ソフ,漢,祖父,ソフ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,祖母,祖母,ソボ,名詞-普通名詞-一般,,,ソボ,ソボ,漢,祖母,ソボ
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,除外,除外,ジョガイ,名詞-普通名詞-サ変可能,,,ジョガイ,ジョガイ,漢,除外,ジョガイ
現代語,I,し,為る,スル,動詞-非自立可能,サ行変格,連用形-一般,シ,シ,和,する,スル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,やはり,矢張り,ヤハリ,副詞,,,ヤハリ,ヤハリ,和,やはり,ヤハリ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,どう,どう,ドウ,副詞,,,ドー,ドウ,和,どう,ドウ
現代語,I,し,為る,スル,動詞-非自立可能,サ行変格,連用形-一般,シ,シ,和,する,スル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,不,不,フ,接頭辞,,,フ,フ,漢,不,フ
現代語,I,完全,完全,カンゼン,形状詞-一般,,,カンゼン,カンゼン,漢,完全,カンゼン
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,よう,様,ヨウ,形状詞-助動詞語幹,,,ヨー,ヨウ,漢,よう,ヨウ
現代語,I,で,だ,ダ,助動詞,助動詞-ダ,連用形-一般,デ,デ,和,だ,ダ
現代語,I,ある,有る,アル,動詞-非自立可能,五段-ラ行,終止形-一般,アル,アル,和,ある,アル
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,私,私-代名詞,ワタクシ,代名詞,,,ワタクシ,ワタクシ,和,私,ワタクシ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,いま,今,イマ,名詞-普通名詞-副詞可能,,,イマ,イマ,和,いま,イマ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,その,其の,ソノ,連体詞,,,ソノ,ソノ,和,その,ソノ
現代語,I,お,御,オ,接頭辞,,,オ,オ,和,お,オ
現代語,I,二人,二人,フタリ,名詞-普通名詞-副詞可能,,,フタリ,フタリ,和,二人,フタリ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,就い,付く,ツク,動詞-非自立可能,五段-カ行,連用形-イ音便,ツイ,ツイ,和,就く,ツク
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,語っ,語る,カタル,動詞-一般,五段-ラ行,連用形-促音便,カタッ,カタッ,和,語る,カタル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,置き,置く,オク,動詞-非自立可能,五段-カ行,連用形-一般,オキ,オキ,和,置く,オク
現代語,I,たい,たい,タイ,助動詞,助動詞-タイ,連体形-一般,タイ,タイ,和,たい,タイ
現代語,I,の,の,ノ,助詞-準体助詞,,,ノ,ノ,和,の,ノ
現代語,I,で,だ,ダ,助動詞,助動詞-ダ,連用形-一般,デ,デ,和,だ,ダ
現代語,I,ある,有る,アル,動詞-非自立可能,五段-ラ行,終止形-一般,アル,アル,和,ある,アル
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,その,其の,ソノ,連体詞,,,ソノ,ソノ,和,その,ソノ
現代語,I,まえ,前,マエ,名詞-普通名詞-副詞可能,,,マエ,マエ,和,まえ,マエ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,一,一,ヒト,名詞-数詞,,,ヒト,ヒト,和,一,ヒト
現代語,I,つ,つ,ツ,接尾辞-名詞的-助数詞,,,ツ,ツ,和,つ,ツ
現代語,I,お,御,オ,接頭辞,,,オ,オ,和,お,オ
現代語,I,断り,断る,コトワル,動詞-一般,五段-ラ行,連用形-一般,コトワリ,コトワリ,和,断る,コトワル
現代語,I,し,為る,スル,動詞-非自立可能,サ行変格,未然形-一般,シ,シ,和,する,スル
現代語,I,なけれ,ない,ナイ,助動詞,助動詞-ナイ,仮定形-一般,ナケレ,ナケレ,和,ない,ナイ
現代語,I,ば,ば,バ,助詞-接続助詞,,,バ,バ,和,ば,バ
現代語,I,なら,成る,ナル,動詞-非自立可能,五段-ラ行,未然形-一般,ナラ,ナラ,和,なる,ナル
現代語,I,ない,ない,ナイ,助動詞,助動詞-ナイ,連体形-一般,ナイ,ナイ,和,ない,ナイ
現代語,I,事,事,コト,名詞-普通名詞-一般,,,コト,コト,和,事,コト
現代語,I,が,が,ガ,助詞-格助詞,,,ガ,ガ,和,が,ガ
現代語,I,ある,有る,アル,動詞-非自立可能,五段-ラ行,終止形-一般,アル,アル,和,ある,アル
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,それ,其れ,ソレ,代名詞,,,ソレ,ソレ,和,それ,ソレ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,私,私-代名詞,ワタクシ,代名詞,,,ワタクシ,ワタクシ,和,私,ワタクシ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,之,の,ノ,助詞-格助詞,,,ノ,ノ,和,之,ノ
現代語,I,これ,此れ,コレ,代名詞,,,コレ,コレ,和,これ,コレ
現代語,I,から,から,カラ,助詞-格助詞,,,カラ,カラ,和,から,カラ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,叙述,叙述,ジョジュツ,名詞-普通名詞-サ変可能,,,ジョジュツ,ジョジュツ,漢,叙述,ジョジュツ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,全部,全部,ゼンブ,名詞-普通名詞-副詞可能,,,ゼンブ,ゼンブ,漢,全部,ゼンブ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,現在,現在,ゲンザイ,名詞-普通名詞-副詞可能,,,ゲンザイ,ゲンザイ,漢,現在,ゲンザイ
現代語,I,ことし,今年,コトシ,名詞-普通名詞-副詞可能,,,コトシ,コトシ,和,ことし,コトシ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,入江,入り江,イリエ,名詞-普通名詞-一般,,,イリエ,イリエ,和,入江,イリエ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,家,家,イエ,名詞-普通名詞-一般,,,イエ,イエ,和,家,イエ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,姿,姿,スガタ,名詞-普通名詞-一般,,,スガタ,スガタ,和,姿,スガタ
現代語,I,で,で,デ,助詞-格助詞,,,デ,デ,和,で,デ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,なく,無い,ナイ,形容詞-非自立可能,形容詞,連用形-一般,ナク,ナク,和,ない,ナイ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,四,四,シ,名詞-数詞,,,シ,シ,漢,四,シ
現代語,I,年,年,ネン,名詞-普通名詞-助数詞可能,,,ネン,ネン,漢,年,ネン
現代語,I,前,前,マエ,名詞-普通名詞-副詞可能,,,マエ,マエ,和,前,マエ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,私,私-代名詞,ワタクシ,代名詞,,,ワタクシ,ワタクシ,和,私,ワタクシ
現代語,I,が,が,ガ,助詞-格助詞,,,ガ,ガ,和,が,ガ
現代語,I,ひそか,密か,ヒソカ,形状詞-一般,,,ヒソカ,ヒソカ,和,ひそか,ヒソカ
現代語,I,に,だ,ダ,助動詞,助動詞-ダ,連用形-ニ,ニ,ニ,和,だ,ダ
現代語,I,短篇,短編,タンペン,名詞-普通名詞-一般,,,タンペン,タンペン,漢,短篇,タンペン
現代語,I,小説,小説,ショウセツ,名詞-普通名詞-一般,,,ショーセツ,ショウセツ,漢,小説,ショウセツ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,取りいれ,取り入れる,トリイレル,動詞-一般,下一段-ラ行,連用形-一般,トリイレ,トリイレ,和,取りいれる,トリイレル
現代語,I,た,た,タ,助動詞,助動詞-タ,連体形-一般,タ,タ,和,た,タ
現代語,I,その,其の,ソノ,連体詞,,,ソノ,ソノ,和,その,ソノ
現代語,I,時,時,トキ,名詞-普通名詞-副詞可能,,,トキ,トキ,和,時,トキ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,入江,入り江,イリエ,名詞-普通名詞-一般,,,イリエ,イリエ,和,入江,イリエ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,家,家,イエ,名詞-普通名詞-一般,,,イエ,イエ,和,家,イエ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,雰囲気,雰囲気,フンイキ,名詞-普通名詞-一般,,,フンイキ,フンイキ,漢,雰囲気,フンイキ
現代語,I,ふんいき,雰囲気,フンイキ,名詞-普通名詞-一般,,,フンイキ,フンイキ,漢,ふんいき,フンイキ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,他,他,ホカ,名詞-普通名詞-副詞可能,,,ホカ,ホカ,和,他,ホカ
現代語,I,なら,成る,ナル,動詞-非自立可能,五段-ラ行,未然形-一般,ナラ,ナラ,和,なる,ナル
現代語,I,ない,ない,ナイ,助動詞,助動詞-ナイ,終止形-一般,ナイ,ナイ,和,ない,ナイ
現代語,I,と,と,ト,助詞-格助詞,,,ト,ト,和,と,ト
現代語,I,いう,言う,イウ,動詞-一般,五段-ワア行,連体形-一般,ユー,イウ,和,いう,ユウ
現代語,I,一事,一事,イチジ,名詞-普通名詞-一般,,,イチジ,イチジ,漢,一事,イチジ
現代語,I,で,だ,ダ,助動詞,助動詞-ダ,連用形-一般,デ,デ,和,だ,ダ
現代語,I,ある,有る,アル,動詞-非自立可能,五段-ラ行,終止形-一般,アル,アル,和,ある,アル
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,いま,今,イマ,名詞-普通名詞-副詞可能,,,イマ,イマ,和,いま,イマ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,入江,入り江,イリエ,名詞-普通名詞-一般,,,イリエ,イリエ,和,入江,イリエ
現代語,I,家,家,カ,接尾辞-名詞的-一般,,,カ,カ,漢,家,カ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,少し,少し,スコシ,副詞,,,スコシ,スコシ,和,少し,スコシ
現代語,I,違っ,違う,チガウ,動詞-一般,五段-ワア行,連用形-促音便,チガッ,チガッ,和,違う,チガウ
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,いる,居る,イル,動詞-非自立可能,上一段-ア行,終止形-一般,イル,イル,和,いる,イル
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,結婚,結婚,ケッコン,名詞-普通名詞-サ変可能,,,ケッコン,ケッコン,漢,結婚,ケッコン
現代語,I,し,為る,スル,動詞-非自立可能,サ行変格,連用形-一般,シ,シ,和,する,スル
現代語,I,た,た,タ,助動詞,助動詞-タ,連体形-一般,タ,タ,和,た,タ
現代語,I,人,人,ヒト,名詞-普通名詞-一般,,,ヒト,ヒト,和,人,ヒト
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,ある,有る,アル,動詞-非自立可能,五段-ラ行,終止形-一般,アル,アル,和,ある,アル
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,亡,亡,ボウ,接頭辞,,,ボー,ボウ,漢,亡,ボウ
現代語,I,なくなら,無くなる,ナクナル,動詞-一般,五段-ラ行,未然形-一般,ナクナラ,ナクナラ,和,なくなる,ナクナル
現代語,I,れ,れる,レル,助動詞,助動詞-レル,連用形-一般,レ,レ,和,れる,レル
現代語,I,た,た,タ,助動詞,助動詞-タ,連体形-一般,タ,タ,和,た,タ
現代語,I,人,人,ヒト,名詞-普通名詞-一般,,,ヒト,ヒト,和,人,ヒト
現代語,I,さえ,さえ,サエ,助詞-副助詞,,,サエ,サエ,和,さえ,サエ
現代語,I,ある,有る,アル,動詞-非自立可能,五段-ラ行,終止形-一般,アル,アル,和,ある,アル
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,四,四,ヨン,名詞-数詞,,,ヨン,ヨン,和,四,ヨン
現代語,I,年,年,ネン,名詞-普通名詞-助数詞可能,,,ネン,ネン,漢,年,ネン
現代語,I,以前,以前,イゼン,名詞-普通名詞-副詞可能,,,イゼン,イゼン,漢,以前,イゼン
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,くらべ,比べる,クラベル,動詞-一般,下一段-バ行,連用形-一般,クラベ,クラベ,和,くらべる,クラベル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,いささか,些か,イササカ,副詞,,,イササカ,イササカ,和,いささか,イササカ
現代語,I,暗く,暗い,クライ,形容詞-一般,形容詞,連用形-一般,クラク,クラク,和,暗い,クライ
現代語,I,なっ,成る,ナル,動詞-非自立可能,五段-ラ行,連用形-促音便,ナッ,ナッ,和,なる,ナル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,いる,居る,イル,動詞-非自立可能,上一段-ア行,連体形-一般,イル,イル,和,いる,イル
現代語,I,よう,様,ヨウ,形状詞-助動詞語幹,,,ヨー,ヨウ,漢,よう,ヨウ
